"valor","unidade_da_federacao","ano","cor_ou_raca","religiao"
1195,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
585,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
83,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
11,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
207,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
20,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
12,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
11,"Distrito Federal","2000","Sem declaração","Outras Religiões"
264,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
265,"Distrito Federal","2000","Sem declaração","Outras cristãs"
82,"Distrito Federal","2000","Sem declaração","Outras cristãs"
183,"Distrito Federal","2000","Sem declaração","Evangélica de origem pentecostal"
68,"Distrito Federal","2000","Sem declaração","Outras cristãs"
27,"Distrito Federal","2000","Sem declaração","Outras cristãs"
53,"Distrito Federal","2000","Sem declaração","Outras cristãs"
32,"Distrito Federal","2000","Sem declaração","Outras Religiões"
259,"Distrito Federal","2000","Sem declaração","Outras Religiões"
9,"Distrito Federal","2000","Sem declaração","Outras Religiões"
10,"Distrito Federal","2000","Sem declaração","Outras Religiões"
9,"Distrito Federal","2000","Sem declaração","Outras Religiões"
7,"Distrito Federal","2000","Sem declaração","Outras Religiões"
7,"Distrito Federal","2000","Sem declaração","Outras Religiões"
32,"Distrito Federal","2000","Sem declaração","Outras Religiões"
39,"Distrito Federal","2000","Sem declaração","Outras Religiões"
845,"Distrito Federal","2000","Sem declaração","Sem religião"
36,"Distrito Federal","2000","Sem declaração","Outras Religiões"
755,"Distrito Federal","2000","Sem declaração","Outras Religiões"
271053,"Rondônia","2010","Branca","Católica"
1440,"Rondônia","2010","Branca","Católica"
254,"Rondônia","2010","Branca","Católica"
184933,"Rondônia","2010","Branca","Outras Religiões"
61662,"Rondônia","2010","Branca","Evangélica de Missão"
16398,"Rondônia","2010","Branca","Evangélica de Missão"
8374,"Rondônia","2010","Branca","Evangélica de Missão"
3926,"Rondônia","2010","Branca","Evangélica de Missão"
17974,"Rondônia","2010","Branca","Evangélica de Missão"
58,"Rondônia","2010","Branca","Evangélica de Missão"
14932,"Rondônia","2010","Branca","Evangélica de Missão"
104065,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
52919,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
14936,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
806,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
3476,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
4791,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
181,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
2711,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
1249,"Rondônia","2010","Branca","Evangélica de origem pentecostal"
65,"Rondônia","2010","Branca","Outras Religiões"
556,"Rondônia","2010","Branca","Outras Religiões"
22376,"Rondônia","2010","Branca","Outras Religiões"
19206,"Rondônia","2010","Branca","Outras Religiões"
10293,"Rondônia","2010","Branca","Outras Religiões"
226,"Rondônia","2010","Branca","Outras cristãs"
2498,"Rondônia","2010","Branca","Outras cristãs"
186,"Rondônia","2010","Branca","Outras Religiões"
4837,"Rondônia","2010","Branca","Outras Religiões"
214,"Rondônia","2010","Branca","Religiões Afro-brasileiras"
119,"Rondônia","2010","Branca","Outras Religiões"
95,"Rondônia","2010","Branca","Outras Religiões"
46,"Rondônia","2010","Branca","Outras Religiões"
192,"Rondônia","2010","Branca","Outras Religiões"
148,"Rondônia","2010","Branca","Outras Religiões"
87,"Rondônia","2010","Branca","Outras Religiões"
61,"Rondônia","2010","Branca","Outras Religiões"
98,"Rondônia","2010","Branca","Outras Religiões"
211,"Rondônia","2010","Branca","Outras Religiões"
457,"Rondônia","2010","Branca","Outras Religiões"
66241,"Rondônia","2010","Branca","Sem religião"
64983,"Rondônia","2010","Branca","Sem religião"
1099,"Rondônia","2010","Branca","Sem religião"
159,"Rondônia","2010","Branca","Sem religião"
2410,"Rondônia","2010","Branca","Outras Religiões"
2410,"Rondônia","2010","Branca","Outras Religiões"
692,"Rondônia","2010","Branca","Outras Religiões"
103,"Rondônia","2010","Branca","Outras Religiões"
48576,"Rondônia","2010","Preta","Católica"
194,"Rondônia","2010","Preta","Católica"
24,"Rondônia","2010","Preta","Católica"
34627,"Rondônia","2010","Preta","Outras Religiões"
6930,"Rondônia","2010","Preta","Evangélica de Missão"
335,"Rondônia","2010","Preta","Evangélica de Missão"
811,"Rondônia","2010","Preta","Evangélica de Missão"
727,"Rondônia","2010","Preta","Evangélica de Missão"
2716,"Rondônia","2010","Preta","Evangélica de Missão"
7,"Rondônia","2010","Preta","Evangélica de Missão"
2334,"Rondônia","2010","Preta","Evangélica de Missão"
23758,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
12656,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
2299,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
164,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
705,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
1322,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
55,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
1070,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
130,"Rondônia","2010","Preta","Evangélica de origem pentecostal"
11,"Rondônia","2010","Preta","Outras Religiões"
157,"Rondônia","2010","Preta","Outras Religiões"
5188,"Rondônia","2010","Preta","Outras Religiões"
3939,"Rondônia","2010","Preta","Outras Religiões"
1705,"Rondônia","2010","Preta","Outras Religiões"
111,"Rondônia","2010","Preta","Outras cristãs"
374,"Rondônia","2010","Preta","Outras cristãs"
44,"Rondônia","2010","Preta","Outras Religiões"
433,"Rondônia","2010","Preta","Outras Religiões"
157,"Rondônia","2010","Preta","Religiões Afro-brasileiras"
74,"Rondônia","2010","Preta","Outras Religiões"
82,"Rondônia","2010","Preta","Outras Religiões"
41,"Rondônia","2010","Preta","Outras Religiões"
13,"Rondônia","2010","Preta","Outras Religiões"
13,"Rondônia","2010","Preta","Outras Religiões"
10,"Rondônia","2010","Preta","Outras Religiões"
43,"Rondônia","2010","Preta","Outras Religiões"
131,"Rondônia","2010","Preta","Outras Religiões"
19265,"Rondônia","2010","Preta","Sem religião"
18961,"Rondônia","2010","Preta","Sem religião"
280,"Rondônia","2010","Preta","Sem religião"
24,"Rondônia","2010","Preta","Sem religião"
397,"Rondônia","2010","Preta","Outras Religiões"
397,"Rondônia","2010","Preta","Outras Religiões"
179,"Rondônia","2010","Preta","Outras Religiões"
10277,"Rondônia","2010","Amarela","Católica"
52,"Rondônia","2010","Amarela","Católica"
5,"Rondônia","2010","Amarela","Católica"
7554,"Rondônia","2010","Amarela","Outras Religiões"
2156,"Rondônia","2010","Amarela","Evangélica de Missão"
164,"Rondônia","2010","Amarela","Evangélica de Missão"
352,"Rondônia","2010","Amarela","Evangélica de Missão"
167,"Rondônia","2010","Amarela","Evangélica de Missão"
794,"Rondônia","2010","Amarela","Evangélica de Missão"
679,"Rondônia","2010","Amarela","Evangélica de Missão"
4656,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
2091,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
459,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
52,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
293,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
340,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
23,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
185,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
67,"Rondônia","2010","Amarela","Evangélica de origem pentecostal"
37,"Rondônia","2010","Amarela","Outras Religiões"
1110,"Rondônia","2010","Amarela","Outras Religiões"
742,"Rondônia","2010","Amarela","Outras Religiões"
375,"Rondônia","2010","Amarela","Outras Religiões"
20,"Rondônia","2010","Amarela","Outras cristãs"
122,"Rondônia","2010","Amarela","Outras cristãs"
15,"Rondônia","2010","Amarela","Outras Religiões"
138,"Rondônia","2010","Amarela","Outras Religiões"
1,"Rondônia","2010","Amarela","Religiões Afro-brasileiras"
1,"Rondônia","2010","Amarela","Outras Religiões"
58,"Rondônia","2010","Amarela","Outras Religiões"
46,"Rondônia","2010","Amarela","Outras Religiões"
46,"Rondônia","2010","Amarela","Outras Religiões"
11,"Rondônia","2010","Amarela","Outras Religiões"
22,"Rondônia","2010","Amarela","Outras Religiões"
3748,"Rondônia","2010","Amarela","Sem religião"
3662,"Rondônia","2010","Amarela","Sem religião"
85,"Rondônia","2010","Amarela","Sem religião"
139,"Rondônia","2010","Amarela","Outras Religiões"
139,"Rondônia","2010","Amarela","Outras Religiões"
59,"Rondônia","2010","Amarela","Outras Religiões"
409822,"Rondônia","2010","Parda","Católica"
2099,"Rondônia","2010","Parda","Católica"
294,"Rondônia","2010","Parda","Católica"
295275,"Rondônia","2010","Parda","Outras Religiões"
66176,"Rondônia","2010","Parda","Evangélica de Missão"
3755,"Rondônia","2010","Parda","Evangélica de Missão"
9555,"Rondônia","2010","Parda","Evangélica de Missão"
6633,"Rondônia","2010","Parda","Evangélica de Missão"
24276,"Rondônia","2010","Parda","Evangélica de Missão"
171,"Rondônia","2010","Parda","Evangélica de Missão"
21784,"Rondônia","2010","Parda","Evangélica de Missão"
198600,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
107880,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
20531,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
1303,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
6331,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
11875,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
491,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
7346,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
1280,"Rondônia","2010","Parda","Evangélica de origem pentecostal"
88,"Rondônia","2010","Parda","Outras Religiões"
139,"Rondônia","2010","Parda","Outras Religiões"
1009,"Rondônia","2010","Parda","Outras Religiões"
40326,"Rondônia","2010","Parda","Outras Religiões"
30499,"Rondônia","2010","Parda","Outras Religiões"
16246,"Rondônia","2010","Parda","Outras Religiões"
444,"Rondônia","2010","Parda","Outras cristãs"
3551,"Rondônia","2010","Parda","Outras cristãs"
269,"Rondônia","2010","Parda","Outras Religiões"
3437,"Rondônia","2010","Parda","Outras Religiões"
360,"Rondônia","2010","Parda","Religiões Afro-brasileiras"
240,"Rondônia","2010","Parda","Outras Religiões"
116,"Rondônia","2010","Parda","Outras Religiões"
4,"Rondônia","2010","Parda","Religiões Afro-brasileiras"
120,"Rondônia","2010","Parda","Outras Religiões"
8,"Rondônia","2010","Parda","Outras Religiões"
298,"Rondônia","2010","Parda","Outras Religiões"
272,"Rondônia","2010","Parda","Outras Religiões"
220,"Rondônia","2010","Parda","Outras Religiões"
53,"Rondônia","2010","Parda","Outras Religiões"
68,"Rondônia","2010","Parda","Outras Religiões"
375,"Rondônia","2010","Parda","Outras Religiões"
658,"Rondônia","2010","Parda","Outras Religiões"
34,"Rondônia","2010","Parda","Outras Religiões"
132515,"Rondônia","2010","Parda","Sem religião"
130847,"Rondônia","2010","Parda","Sem religião"
1591,"Rondônia","2010","Parda","Sem religião"
77,"Rondônia","2010","Parda","Sem religião"
3773,"Rondônia","2010","Parda","Outras Religiões"
3773,"Rondônia","2010","Parda","Outras Religiões"
1105,"Rondônia","2010","Parda","Outras Religiões"
378,"Rondônia","2010","Parda","Outras Religiões"
3221,"Rondônia","2010","Indígena","Católica"
5762,"Rondônia","2010","Indígena","Outras Religiões"
2876,"Rondônia","2010","Indígena","Evangélica de Missão"
18,"Rondônia","2010","Indígena","Evangélica de Missão"
88,"Rondônia","2010","Indígena","Evangélica de Missão"
21,"Rondônia","2010","Indígena","Evangélica de Missão"
2507,"Rondônia","2010","Indígena","Evangélica de Missão"
243,"Rondônia","2010","Indígena","Evangélica de Missão"
2226,"Rondônia","2010","Indígena","Evangélica de origem pentecostal"
1619,"Rondônia","2010","Indígena","Evangélica de origem pentecostal"
11,"Rondônia","2010","Indígena","Evangélica de origem pentecostal"
66,"Rondônia","2010","Indígena","Evangélica de origem pentecostal"
196,"Rondônia","2010","Indígena","Evangélica de origem pentecostal"
86,"Rondônia","2010","Indígena","Evangélica de origem pentecostal"
247,"Rondônia","2010","Indígena","Outras Religiões"
660,"Rondônia","2010","Indígena","Outras Religiões"
252,"Rondônia","2010","Indígena","Outras Religiões"
13,"Rondônia","2010","Indígena","Outras cristãs"
7,"Rondônia","2010","Indígena","Outras Religiões"
60,"Rondônia","2010","Indígena","Outras Religiões"
4,"Rondônia","2010","Indígena","Religiões Afro-brasileiras"
4,"Rondônia","2010","Indígena","Outras Religiões"
1682,"Rondônia","2010","Indígena","Outras Religiões"
2343,"Rondônia","2010","Indígena","Sem religião"
2333,"Rondônia","2010","Indígena","Sem religião"
10,"Rondônia","2010","Indígena","Sem religião"
232,"Rondônia","2010","Indígena","Outras Religiões"
232,"Rondônia","2010","Indígena","Outras Religiões"
45,"Rondônia","2010","Indígena","Outras Religiões"
1886,"Rondônia","2010","Sem declaração","Outras Religiões"
88620,"Acre","2010","Branca","Católica"
412,"Acre","2010","Branca","Católica"
203,"Acre","2010","Branca","Católica"
57129,"Acre","2010","Branca","Outras Religiões"
13297,"Acre","2010","Branca","Evangélica de Missão"
140,"Acre","2010","Branca","Evangélica de Missão"
834,"Acre","2010","Branca","Evangélica de Missão"
259,"Acre","2010","Branca","Evangélica de Missão"
9838,"Acre","2010","Branca","Evangélica de Missão"
67,"Acre","2010","Branca","Evangélica de Missão"
2159,"Acre","2010","Branca","Evangélica de Missão"
33665,"Acre","2010","Branca","Evangélica de origem pentecostal"
17111,"Acre","2010","Branca","Evangélica de origem pentecostal"
1844,"Acre","2010","Branca","Evangélica de origem pentecostal"
350,"Acre","2010","Branca","Evangélica de origem pentecostal"
4756,"Acre","2010","Branca","Evangélica de origem pentecostal"
